Table                    | Index        | Content
X86InstST                | 540          | CRC32r32r16
X86InstST                | 541          | CRC32r32r32
X86InstST                | 542          | CRC32r32r8
X86InstST                | 543          | CRC32r64m64
X86InstST                | 544          | CRC32r64m8
X86InstST                | 545          | CRC32r64r64
X86InstST                | 546          | CRC32r64r8
X86InstST                | 547          | CS_PREFIX
X86InstST                | 548          | CVTDQ2PDrm
X86InstST                | 549          | CVTDQ2PDrr
X86InstST                | 550          | CVTDQ2PSrm
X86InstST                | 551          | CVTDQ2PSrr
X86InstST                | 552          | CVTPD2DQrm
X86InstST                | 553          | CVTPD2DQrr
X86InstST                | 554          | CVTPD2PSrm
X86InstST                | 555          | CVTPD2PSrr
X86InstST                | 556          | CVTPS2DQrm
X86InstST                | 557          | CVTPS2DQrr
X86InstST                | 558          | CVTPS2PDrm
X86InstST                | 559          | CVTPS2PDrr
X86InstST                | 560          | CVTSD2SI64rm
X86InstST                | 561          | CVTSD2SI64rm_Int
X86InstST                | 562          | CVTSD2SI64rr
X86InstST                | 563          | CVTSD2SI64rr_Int
X86InstST                | 564          | CVTSD2SIrm
X86InstST                | 565          | CVTSD2SIrm_Int
X86InstST                | 566          | CVTSD2SIrr
X86InstST                | 567          | CVTSD2SIrr_Int
X86InstST                | 568          | CVTSD2SSrm
X86InstST                | 569          | CVTSD2SSrm_Int
X86InstST                | 570          | CVTSD2SSrr
X86InstST                | 571          | CVTSD2SSrr_Int
X86InstST                | 572          | CVTSI2SDrm
X86InstST                | 573          | CVTSI2SDrm_Int
X86InstST                | 574          | CVTSI2SDrr
X86InstST                | 575          | CVTSI2SDrr_Int
X86InstST                | 576          | CVTSI2SSrm
X86InstST                | 577          | CVTSI2SSrm_Int
X86InstST                | 578          | CVTSI2SSrr
X86InstST                | 579          | CVTSI2SSrr_Int
X86InstST                | 580          | CVTSI642SDrm
X86InstST                | 581          | CVTSI642SDrm_Int
X86InstST                | 582          | CVTSI642SDrr
X86InstST                | 583          | CVTSI642SDrr_Int
X86InstST                | 584          | CVTSI642SSrm
X86InstST                | 585          | CVTSI642SSrm_Int
X86InstST                | 586          | CVTSI642SSrr
X86InstST                | 587          | CVTSI642SSrr_Int
X86InstST                | 588          | CVTSS2SDrm
X86InstST                | 589          | CVTSS2SDrm_Int
X86InstST                | 590          | CVTSS2SDrr
X86InstST                | 591          | CVTSS2SDrr_Int
X86InstST                | 592          | CVTSS2SI64rm
X86InstST                | 593          | CVTSS2SI64rm_Int
X86InstST                | 594          | CVTSS2SI64rr
X86InstST                | 595          | CVTSS2SI64rr_Int
X86InstST                | 596          | CVTSS2SIrm
X86InstST                | 597          | CVTSS2SIrm_Int
X86InstST                | 598          | CVTSS2SIrr
X86InstST                | 599          | CVTSS2SIrr_Int
X86InstST                | 600          | CVTTPD2DQrm
X86InstST                | 601          | CVTTPD2DQrr
X86InstST                | 602          | CVTTPS2DQrm
X86InstST                | 603          | CVTTPS2DQrr
X86InstST                | 604          | CVTTSD2SI64rm
X86InstST                | 605          | CVTTSD2SI64rm_Int
X86InstST                | 606          | CVTTSD2SI64rr
X86InstST                | 607          | CVTTSD2SI64rr_Int
X86InstST                | 608          | CVTTSD2SIrm
X86InstST                | 609          | CVTTSD2SIrm_Int
X86InstST                | 610          | CVTTSD2SIrr
X86InstST                | 611          | CVTTSD2SIrr_Int
X86InstST                | 612          | CVTTSS2SI64rm
X86InstST                | 613          | CVTTSS2SI64rm_Int
X86InstST                | 614          | CVTTSS2SI64rr
X86InstST                | 615          | CVTTSS2SI64rr_Int
X86InstST                | 616          | CVTTSS2SIrm
X86InstST                | 617          | CVTTSS2SIrm_Int
X86InstST                | 618          | CVTTSS2SIrr
X86InstST                | 619          | CVTTSS2SIrr_Int
X86InstST                | 620          | CWD
X86InstST                | 621          | CWDE
X86InstST                | 622          | DAA
X86InstST                | 623          | DAS
X86InstST                | 624          | DATA16_PREFIX
X86InstST                | 625          | DEC16m
X86InstST                | 626          | DEC16r
X86InstST                | 627          | DEC16r_alt
X86InstST                | 628          | DEC32m
X86InstST                | 629          | DEC32r
X86InstST                | 630          | DEC32r_alt
X86InstST                | 631          | DEC64m
X86InstST                | 632          | DEC64r
X86InstST                | 633          | DEC8m
X86InstST                | 634          | DEC8r
X86InstST                | 635          | DIV16m
X86InstST                | 636          | DIV16r
X86InstST                | 637          | DIV32m
X86InstST                | 638          | DIV32r
X86InstST                | 639          | DIV64m
X86InstST                | 640          | DIV64r
X86InstST                | 641          | DIV8m
X86InstST                | 642          | DIV8r
X86InstST                | 643          | DIVPDrm
X86InstST                | 644          | DIVPDrr
X86InstST                | 645          | DIVPSrm
X86InstST                | 646          | DIVPSrr
X86InstST                | 647          | DIVR_F32m
X86InstST                | 648          | DIVR_F64m
X86InstST                | 649          | DIVR_FI16m
X86InstST                | 650          | DIVR_FI32m
X86InstST                | 651          | DIVR_FPrST0
X86InstST                | 652          | DIVR_FST0r
X86InstST                | 653          | DIVR_Fp32m
X86InstST                | 654          | DIVR_Fp64m
X86InstST                | 655          | DIVR_Fp64m32
X86InstST                | 656          | DIVR_Fp80m32
X86InstST                | 657          | DIVR_Fp80m64
X86InstST                | 658          | DIVR_FpI16m32
X86InstST                | 659          | DIVR_FpI16m64
X86InstST                | 660          | DIVR_FpI16m80
X86InstST                | 661          | DIVR_FpI32m32
X86InstST                | 662          | DIVR_FpI32m64
X86InstST                | 663          | DIVR_FpI32m80
X86InstST                | 664          | DIVR_FrST0
X86InstST                | 665          | DIVSDrm
X86InstST                | 666          | DIVSDrm_Int
X86InstST                | 667          | DIVSDrr
X86InstST                | 668          | DIVSDrr_Int
X86InstST                | 669          | DIVSSrm
X86InstST                | 670          | DIVSSrm_Int
X86InstST                | 671          | DIVSSrr
X86InstST                | 672          | DIVSSrr_Int
X86InstST                | 673          | DIV_F32m
X86InstST                | 674          | DIV_F64m
X86InstST                | 675          | DIV_FI16m
X86InstST                | 676          | DIV_FI32m
X86InstST                | 677          | DIV_FPrST0
X86InstST                | 678          | DIV_FST0r
X86InstST                | 679          | DIV_Fp32
X86InstST                | 680          | DIV_Fp32m
X86InstST                | 681          | DIV_Fp64
X86InstST                | 682          | DIV_Fp64m
X86InstST                | 683          | DIV_Fp64m32
X86InstST                | 684          | DIV_Fp80
X86InstST                | 685          | DIV_Fp80m32
X86InstST                | 686          | DIV_Fp80m64
X86InstST                | 687          | DIV_FpI16m32
X86InstST                | 688          | DIV_FpI16m64
X86InstST                | 689          | DIV_FpI16m80
X86InstST                | 690          | DIV_FpI32m32
X86InstST                | 691          | DIV_FpI32m64
X86InstST                | 692          | DIV_FpI32m80
X86InstST                | 693          | DIV_FrST0
